subject_id,age,education_code,education_name,gender_code,gender_name,handedness_code,handedness_name,spectacle_code,spectacle_name,text2_category_code,text2_category_name,path_full_form,path_text1_image,path_text2_image,path_json,path_chars_folder,text1_word_count,text1_char_count,text2_word_count,text2_char_count,total_word_count,total_char_count,lines_text1,lines_text2,lines_total
361,34,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\361-345100_3\361-345100_3.png,MPHD\361-345100_3\361-T1.png,MPHD\361-345100_3\361-T2-3.png,MPHD\361-345100_3\361-345100_3.json,MPHD\361-345100_3\Chars,80,368,57,274,137,642,6,5,11
362,24,5,Postgraduate,1,Male,1,Left-handed,0,No glasses,3,Technology,MPHD\362-245110_3\362-245110_3.png,MPHD\362-245110_3\362-T1.png,MPHD\362-245110_3\362-T2-3.png,MPHD\362-245110_3\362-245110_3.json,MPHD\362-245110_3\Chars,80,368,63,275,143,643,6,5,11
363,23,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\363-235101_1\363-235101_1.png,MPHD\363-235101_1\363-T1.png,MPHD\363-235101_1\363-T2-1.png,MPHD\363-235101_1\363-235101_1.json,MPHD\363-235101_1\Chars,80,368,64,275,144,643,7,5,12
364,26,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\364-265101_3\364-265101_3.png,MPHD\364-265101_3\364-T1.png,MPHD\364-265101_3\364-T2-3.png,MPHD\364-265101_3\364-265101_3.json,MPHD\364-265101_3\Chars,80,368,63,289,143,657,6,5,11
365,26,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\365-265100_1\365-265100_1.png,MPHD\365-265100_1\365-T1.png,MPHD\365-265100_1\365-T2-1.png,MPHD\365-265100_1\365-265100_1.json,MPHD\365-265100_1\Chars,80,368,70,324,150,692,6,5,11
366,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\366-245100_3\366-245100_3.png,MPHD\366-245100_3\366-T1.png,MPHD\366-245100_3\366-T2-3.png,MPHD\366-245100_3\366-245100_3.json,MPHD\366-245100_3\Chars,80,368,51,228,131,596,6,4,10
367,27,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\367-275101_1\367-275101_1.png,MPHD\367-275101_1\367-T1.png,MPHD\367-275101_1\367-T2-1.png,MPHD\367-275101_1\367-275101_1.json,MPHD\367-275101_1\Chars,80,368,84,356,164,724,8,7,15
368,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\368-235100_1\368-235100_1.png,MPHD\368-235100_1\368-T1.png,MPHD\368-235100_1\368-T2-1.png,MPHD\368-235100_1\368-235100_1.json,MPHD\368-235100_1\Chars,80,368,66,284,146,652,6,4,10
369,34,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\369-345100_3\369-345100_3.png,MPHD\369-345100_3\369-T1.png,MPHD\369-345100_3\369-T2-3.png,MPHD\369-345100_3\369-345100_3.json,MPHD\369-345100_3\Chars,80,368,55,242,135,610,5,4,9
370,22,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\370-225100_3\370-225100_3.png,MPHD\370-225100_3\370-T1.png,MPHD\370-225100_3\370-T2-3.png,MPHD\370-225100_3\370-225100_3.json,MPHD\370-225100_3\Chars,80,368,77,331,157,699,6,5,11
371,25,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\371-255100_3\371-255100_3.png,MPHD\371-255100_3\371-T1.png,MPHD\371-255100_3\371-T2-3.png,MPHD\371-255100_3\371-255100_3.json,MPHD\371-255100_3\Chars,80,368,68,275,148,643,6,4,10
372,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\372-245100_1\372-245100_1.png,MPHD\372-245100_1\372-T1.png,MPHD\372-245100_1\372-T2-1.png,MPHD\372-245100_1\372-245100_1.json,MPHD\372-245100_1\Chars,80,368,69,281,149,649,6,5,11
373,22,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\373-225100_1\373-225100_1.png,MPHD\373-225100_1\373-T1.png,MPHD\373-225100_1\373-T2-1.png,MPHD\373-225100_1\373-225100_1.json,MPHD\373-225100_1\Chars,80,368,60,213,140,581,6,4,10
374,24,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\374-245101_1\374-245101_1.png,MPHD\374-245101_1\374-T1.png,MPHD\374-245101_1\374-T2-1.png,MPHD\374-245101_1\374-245101_1.json,MPHD\374-245101_1\Chars,80,368,71,299,151,667,5,4,9
375,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\375-245100_1\375-245100_1.png,MPHD\375-245100_1\375-T1.png,MPHD\375-245100_1\375-T2-1.png,MPHD\375-245100_1\375-245100_1.json,MPHD\375-245100_1\Chars,80,368,72,303,152,671,6,4,10
376,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\376-235100_1\376-235100_1.png,MPHD\376-235100_1\376-T1.png,MPHD\376-235100_1\376-T2-1.png,MPHD\376-235100_1\376-235100_1.json,MPHD\376-235100_1\Chars,80,368,81,330,161,698,5,5,10
377,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\377-245100_1\377-245100_1.png,MPHD\377-245100_1\377-T1.png,MPHD\377-245100_1\377-T2-1.png,MPHD\377-245100_1\377-245100_1.json,MPHD\377-245100_1\Chars,80,368,58,249,138,617,5,4,9
378,25,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\378-255100_1\378-255100_1.png,MPHD\378-255100_1\378-T1.png,MPHD\378-255100_1\378-T2-1.png,MPHD\378-255100_1\378-255100_1.json,MPHD\378-255100_1\Chars,80,368,71,304,151,672,5,5,10
379,25,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\379-255100_1\379-255100_1.png,MPHD\379-255100_1\379-T1.png,MPHD\379-255100_1\379-T2-1.png,MPHD\379-255100_1\379-255100_1.json,MPHD\379-255100_1\Chars,80,368,66,267,146,635,6,5,11
380,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\380-245100_1\380-245100_1.png,MPHD\380-245100_1\380-T1.png,MPHD\380-245100_1\380-T2-1.png,MPHD\380-245100_1\380-245100_1.json,MPHD\380-245100_1\Chars,80,368,65,271,145,639,6,4,10
381,24,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\381-245101_1\381-245101_1.png,MPHD\381-245101_1\381-T1.png,MPHD\381-245101_1\381-T2-1.png,MPHD\381-245101_1\381-245101_1.json,MPHD\381-245101_1\Chars,80,368,67,270,147,638,5,4,9
382,28,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\382-285100_1\382-285100_1.png,MPHD\382-285100_1\382-T1.png,MPHD\382-285100_1\382-T2-1.png,MPHD\382-285100_1\382-285100_1.json,MPHD\382-285100_1\Chars,80,368,56,243,136,611,8,5,13
383,24,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\383-245101_1\383-245101_1.png,MPHD\383-245101_1\383-T1.png,MPHD\383-245101_1\383-T2-1.png,MPHD\383-245101_1\383-245101_1.json,MPHD\383-245101_1\Chars,80,368,64,272,144,640,6,4,10
384,24,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\384-245101_1\384-245101_1.png,MPHD\384-245101_1\384-T1.png,MPHD\384-245101_1\384-T2-1.png,MPHD\384-245101_1\384-245101_1.json,MPHD\384-245101_1\Chars,80,368,60,251,140,619,5,4,9
385,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\385-235100_1\385-235100_1.png,MPHD\385-235100_1\385-T1.png,MPHD\385-235100_1\385-T2-1.png,MPHD\385-235100_1\385-235100_1.json,MPHD\385-235100_1\Chars,80,368,82,317,162,685,5,4,9
386,26,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\386-265100_1\386-265100_1.png,MPHD\386-265100_1\386-T1.png,MPHD\386-265100_1\386-T2-1.png,MPHD\386-265100_1\386-265100_1.json,MPHD\386-265100_1\Chars,80,368,63,257,143,625,6,5,11
387,26,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\387-265100_3\387-265100_3.png,MPHD\387-265100_3\387-T1.png,MPHD\387-265100_3\387-T2-3.png,MPHD\387-265100_3\387-265100_3.json,MPHD\387-265100_3\Chars,80,368,68,296,148,664,5,5,10
388,27,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\388-275101_1\388-275101_1.png,MPHD\388-275101_1\388-T1.png,MPHD\388-275101_1\388-T2-1.png,MPHD\388-275101_1\388-275101_1.json,MPHD\388-275101_1\Chars,80,368,78,315,158,683,5,4,9
389,35,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\389-355101_3\389-355101_3.png,MPHD\389-355101_3\389-T1.png,MPHD\389-355101_3\389-T2-3.png,MPHD\389-355101_3\389-355101_3.json,MPHD\389-355101_3\Chars,80,368,74,307,154,675,6,5,11
390,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\390-235100_3\390-235100_3.png,MPHD\390-235100_3\390-T1.png,MPHD\390-235100_3\390-T2-3.png,MPHD\390-235100_3\390-235100_3.json,MPHD\390-235100_3\Chars,80,368,58,258,138,626,7,5,12
391,25,5,Postgraduate,1,Male,1,Left-handed,0,No glasses,1,Sport,MPHD\391-255110_1\391-255110_1.png,MPHD\391-255110_1\391-T1.png,MPHD\391-255110_1\391-T2-1.png,MPHD\391-255110_1\391-255110_1.json,MPHD\391-255110_1\Chars,80,368,67,296,147,664,5,4,9
392,26,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\392-265100_3\392-265100_3.png,MPHD\392-265100_3\392-T1.png,MPHD\392-265100_3\392-T2-3.png,MPHD\392-265100_3\392-265100_3.json,MPHD\392-265100_3\Chars,80,368,52,238,132,606,6,3,9
393,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\393-235100_1\393-235100_1.png,MPHD\393-235100_1\393-T1.png,MPHD\393-235100_1\393-T2-1.png,MPHD\393-235100_1\393-235100_1.json,MPHD\393-235100_1\Chars,80,368,56,246,136,614,5,4,9
394,27,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\394-275101_1\394-275101_1.png,MPHD\394-275101_1\394-T1.png,MPHD\394-275101_1\394-T2-1.png,MPHD\394-275101_1\394-275101_1.json,MPHD\394-275101_1\Chars,80,368,53,222,133,590,6,4,10
395,26,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\395-265101_1\395-265101_1.png,MPHD\395-265101_1\395-T1.png,MPHD\395-265101_1\395-T2-1.png,MPHD\395-265101_1\395-265101_1.json,MPHD\395-265101_1\Chars,80,368,53,207,133,575,6,4,10
396,22,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\396-225101_1\396-225101_1.png,MPHD\396-225101_1\396-T1.png,MPHD\396-225101_1\396-T2-1.png,MPHD\396-225101_1\396-225101_1.json,MPHD\396-225101_1\Chars,80,368,60,254,140,622,5,4,9
397,23,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\397-235100_1\397-235100_1.png,MPHD\397-235100_1\397-T1.png,MPHD\397-235100_1\397-T2-1.png,MPHD\397-235100_1\397-235100_1.json,MPHD\397-235100_1\Chars,80,368,71,300,151,668,6,5,11
398,31,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\398-315100_1\398-315100_1.png,MPHD\398-315100_1\398-T1.png,MPHD\398-315100_1\398-T2-1.png,MPHD\398-315100_1\398-315100_1.json,MPHD\398-315100_1\Chars,80,368,83,323,163,691,5,5,10
399,32,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\399-325100_1\399-325100_1.png,MPHD\399-325100_1\399-T1.png,MPHD\399-325100_1\399-T2-1.png,MPHD\399-325100_1\399-325100_1.json,MPHD\399-325100_1\Chars,80,368,74,294,154,662,6,5,11
400,33,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\400-335101_3\400-335101_3.png,MPHD\400-335101_3\400-T1.png,MPHD\400-335101_3\400-T2-3.png,MPHD\400-335101_3\400-335101_3.json,MPHD\400-335101_3\Chars,80,368,68,309,148,677,5,5,10
401,29,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\401-295001_2\401-295001_2.png,MPHD\401-295001_2\401-T1.png,MPHD\401-295001_2\401-T2-2.png,MPHD\401-295001_2\401-295001_2.json,MPHD\401-295001_2\Chars,80,368,45,183,125,551,5,3,8
402,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\402-245000_2\402-245000_2.png,MPHD\402-245000_2\402-T1.png,MPHD\402-245000_2\402-T2-2.png,MPHD\402-245000_2\402-245000_2.json,MPHD\402-245000_2\Chars,80,368,38,164,118,532,5,3,8
403,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\403-245000_2\403-245000_2.png,MPHD\403-245000_2\403-T1.png,MPHD\403-245000_2\403-T2-2.png,MPHD\403-245000_2\403-245000_2.json,MPHD\403-245000_2\Chars,80,368,57,247,137,615,6,4,10
404,23,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\404-235001_2\404-235001_2.png,MPHD\404-235001_2\404-T1.png,MPHD\404-235001_2\404-T2-2.png,MPHD\404-235001_2\404-235001_2.json,MPHD\404-235001_2\Chars,80,368,86,351,166,719,5,5,10
405,26,5,Postgraduate,0,Female,1,Left-handed,1,Uses glasses,2,Health,MPHD\405-265011_2\405-265011_2.png,MPHD\405-265011_2\405-T1.png,MPHD\405-265011_2\405-T2-2.png,MPHD\405-265011_2\405-265011_2.json,MPHD\405-265011_2\Chars,77,346,59,233,136,579,5,4,9
406,23,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\406-235001_2\406-235001_2.png,MPHD\406-235001_2\406-T1.png,MPHD\406-235001_2\406-T2-2.png,MPHD\406-235001_2\406-235001_2.json,MPHD\406-235001_2\Chars,80,368,28,123,108,491,5,2,7
407,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\407-245000_2\407-245000_2.png,MPHD\407-245000_2\407-T1.png,MPHD\407-245000_2\407-T2-2.png,MPHD\407-245000_2\407-245000_2.json,MPHD\407-245000_2\Chars,80,368,53,213,133,581,5,3,8
408,30,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\408-305000_2\408-305000_2.png,MPHD\408-305000_2\408-T1.png,MPHD\408-305000_2\408-T2-2.png,MPHD\408-305000_2\408-305000_2.json,MPHD\408-305000_2\Chars,80,368,39,154,119,522,5,3,8
409,23,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\409-235001_2\409-235001_2.png,MPHD\409-235001_2\409-T1.png,MPHD\409-235001_2\409-T2-2.png,MPHD\409-235001_2\409-235001_2.json,MPHD\409-235001_2\Chars,80,368,41,165,121,533,5,3,8
410,29,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\410-295001_1\410-295001_1.png,MPHD\410-295001_1\410-T1.png,MPHD\410-295001_1\410-T2-1.png,MPHD\410-295001_1\410-295001_1.json,MPHD\410-295001_1\Chars,80,368,62,274,142,642,5,3,8
411,26,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\411-265000_1\411-265000_1.png,MPHD\411-265000_1\411-T1.png,MPHD\411-265000_1\411-T2-1.png,MPHD\411-265000_1\411-265000_1.json,MPHD\411-265000_1\Chars,80,368,77,310,157,678,5,4,9
412,23,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\412-235001_1\412-235001_1.png,MPHD\412-235001_1\412-T1.png,MPHD\412-235001_1\412-T2-1.png,MPHD\412-235001_1\412-235001_1.json,MPHD\412-235001_1\Chars,80,368,74,317,154,685,6,5,11
413,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\413-245000_1\413-245000_1.png,MPHD\413-245000_1\413-T1.png,MPHD\413-245000_1\413-T2-1.png,MPHD\413-245000_1\413-245000_1.json,MPHD\413-245000_1\Chars,80,368,78,321,158,689,6,5,11
414,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\414-255000_1\414-255000_1.png,MPHD\414-255000_1\414-T1.png,MPHD\414-255000_1\414-T2-1.png,MPHD\414-255000_1\414-255000_1.json,MPHD\414-255000_1\Chars,80,368,47,193,127,561,6,3,9
415,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\415-245000_1\415-245000_1.png,MPHD\415-245000_1\415-T1.png,MPHD\415-245000_1\415-T2-1.png,MPHD\415-245000_1\415-245000_1.json,MPHD\415-245000_1\Chars,80,368,39,148,119,516,6,3,9
416,27,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\416-275001_1\416-275001_1.png,MPHD\416-275001_1\416-T1.png,MPHD\416-275001_1\416-T2-1.png,MPHD\416-275001_1\416-275001_1.json,MPHD\416-275001_1\Chars,80,368,51,192,131,560,5,3,8
417,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\417-255000_1\417-255000_1.png,MPHD\417-255000_1\417-T1.png,MPHD\417-255000_1\417-T2-1.png,MPHD\417-255000_1\417-255000_1.json,MPHD\417-255000_1\Chars,80,368,76,288,156,656,5,4,9
418,26,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\418-265001_2\418-265001_2.png,MPHD\418-265001_2\418-T1.png,MPHD\418-265001_2\418-T2-2.png,MPHD\418-265001_2\418-265001_2.json,MPHD\418-265001_2\Chars,80,368,55,234,135,602,5,4,9
419,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\419-255000_2\419-255000_2.png,MPHD\419-255000_2\419-T1.png,MPHD\419-255000_2\419-T2-2.png,MPHD\419-255000_2\419-255000_2.json,MPHD\419-255000_2\Chars,80,368,38,165,118,533,5,2,7
420,24,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\420-245001_2\420-245001_2.png,MPHD\420-245001_2\420-T1.png,MPHD\420-245001_2\420-T2-2.png,MPHD\420-245001_2\420-245001_2.json,MPHD\420-245001_2\Chars,80,368,53,238,133,606,5,3,8
421,28,5,Postgraduate,0,Female,1,Left-handed,0,No glasses,2,Health,MPHD\421-285010_2\421-285010_2.png,MPHD\421-285010_2\421-T1.png,MPHD\421-285010_2\421-T2-2.png,MPHD\421-285010_2\421-285010_2.json,MPHD\421-285010_2\Chars,80,368,36,164,116,532,6,3,9
422,28,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\422-285000_2\422-285000_2.png,MPHD\422-285000_2\422-T1.png,MPHD\422-285000_2\422-T2-2.png,MPHD\422-285000_2\422-285000_2.json,MPHD\422-285000_2\Chars,80,368,57,182,137,550,6,3,9
423,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\423-245000_2\423-245000_2.png,MPHD\423-245000_2\423-T1.png,MPHD\423-245000_2\423-T2-2.png,MPHD\423-245000_2\423-245000_2.json,MPHD\423-245000_2\Chars,80,368,57,233,137,601,6,3,9
424,26,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\424-265000_2\424-265000_2.png,MPHD\424-265000_2\424-T1.png,MPHD\424-265000_2\424-T2-2.png,MPHD\424-265000_2\424-265000_2.json,MPHD\424-265000_2\Chars,80,368,57,229,137,597,5,3,8
425,35,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\425-355001_2\425-355001_2.png,MPHD\425-355001_2\425-T1.png,MPHD\425-355001_2\425-T2-2.png,MPHD\425-355001_2\425-355001_2.json,MPHD\425-355001_2\Chars,80,368,43,172,123,540,6,3,9
426,27,5,Postgraduate,0,Female,1,Left-handed,0,No glasses,1,Sport,MPHD\426-275010_1\426-275010_1.png,MPHD\426-275010_1\426-T1.png,MPHD\426-275010_1\426-T2-1.png,MPHD\426-275010_1\426-275010_1.json,MPHD\426-275010_1\Chars,80,368,55,255,135,623,5,4,9
427,36,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\427-365001_1\427-365001_1.png,MPHD\427-365001_1\427-T1.png,MPHD\427-365001_1\427-T2-1.png,MPHD\427-365001_1\427-365001_1.json,MPHD\427-365001_1\Chars,80,368,51,210,131,578,6,3,9
428,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\428-245000_1\428-245000_1.png,MPHD\428-245000_1\428-T1.png,MPHD\428-245000_1\428-T2-1.png,MPHD\428-245000_1\428-245000_1.json,MPHD\428-245000_1\Chars,80,368,90,375,170,743,6,6,12
429,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\429-255000_1\429-255000_1.png,MPHD\429-255000_1\429-T1.png,MPHD\429-255000_1\429-T2-1.png,MPHD\429-255000_1\429-255000_1.json,MPHD\429-255000_1\Chars,80,368,81,335,161,703,5,5,10
430,25,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\430-255001_1\430-255001_1.png,MPHD\430-255001_1\430-T1.png,MPHD\430-255001_1\430-T2-1.png,MPHD\430-255001_1\430-255001_1.json,MPHD\430-255001_1\Chars,80,368,82,345,162,713,6,5,11
431,25,5,Postgraduate,0,Female,1,Left-handed,1,Uses glasses,2,Health,MPHD\431-255011_2\431-255011_2.png,MPHD\431-255011_2\431-T1.png,MPHD\431-255011_2\431-T2-2.png,MPHD\431-255011_2\431-255011_2.json,MPHD\431-255011_2\Chars,80,368,48,200,128,568,4,3,7
432,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\432-255000_2\432-255000_2.png,MPHD\432-255000_2\432-T1.png,MPHD\432-255000_2\432-T2-2.png,MPHD\432-255000_2\432-255000_2.json,MPHD\432-255000_2\Chars,80,368,54,204,134,572,5,3,8
433,23,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\433-235000_1\433-235000_1.png,MPHD\433-235000_1\433-T1.png,MPHD\433-235000_1\433-T2-1.png,MPHD\433-235000_1\433-235000_1.json,MPHD\433-235000_1\Chars,80,368,83,342,163,710,5,4,9
434,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\434-255000_2\434-255000_2.png,MPHD\434-255000_2\434-T1.png,MPHD\434-255000_2\434-T2-2.png,MPHD\434-255000_2\434-255000_2.json,MPHD\434-255000_2\Chars,80,368,56,267,136,635,5,5,10
435,29,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\435-295000_1\435-295000_1.png,MPHD\435-295000_1\435-T1.png,MPHD\435-295000_1\435-T2-1.png,MPHD\435-295000_1\435-295000_1.json,MPHD\435-295000_1\Chars,80,368,55,259,135,627,6,5,11
436,27,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\436-275000_2\436-275000_2.png,MPHD\436-275000_2\436-T1.png,MPHD\436-275000_2\436-T2-2.png,MPHD\436-275000_2\436-275000_2.json,MPHD\436-275000_2\Chars,80,368,79,333,159,701,5,4,9
437,27,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\437-275001_1\437-275001_1.png,MPHD\437-275001_1\437-T1.png,MPHD\437-275001_1\437-T2-1.png,MPHD\437-275001_1\437-275001_1.json,MPHD\437-275001_1\Chars,80,368,66,302,146,670,6,5,11
438,24,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\438-245001_2\438-245001_2.png,MPHD\438-245001_2\438-T1.png,MPHD\438-245001_2\438-T2-2.png,MPHD\438-245001_2\438-245001_2.json,MPHD\438-245001_2\Chars,80,368,87,353,167,721,5,4,9
439,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\439-245000_2\439-245000_2.png,MPHD\439-245000_2\439-T1.png,MPHD\439-245000_2\439-T2-2.png,MPHD\439-245000_2\439-245000_2.json,MPHD\439-245000_2\Chars,80,368,76,315,156,683,5,4,9
440,27,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\440-275001_2\440-275001_2.png,MPHD\440-275001_2\440-T1.png,MPHD\440-275001_2\440-T2-2.png,MPHD\440-275001_2\440-275001_2.json,MPHD\440-275001_2\Chars,80,368,57,261,137,629,6,4,10
441,28,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\441-285000_2\441-285000_2.png,MPHD\441-285000_2\441-T1.png,MPHD\441-285000_2\441-T2-2.png,MPHD\441-285000_2\441-285000_2.json,MPHD\441-285000_2\Chars,80,368,92,356,172,724,5,5,10
442,24,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\442-245000_1\442-245000_1.png,MPHD\442-245000_1\442-T1.png,MPHD\442-245000_1\442-T2-1.png,MPHD\442-245000_1\442-245000_1.json,MPHD\442-245000_1\Chars,80,368,58,262,138,630,5,4,9
443,27,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\443-275001_1\443-275001_1.png,MPHD\443-275001_1\443-T1.png,MPHD\443-275001_1\443-T2-1.png,MPHD\443-275001_1\443-275001_1.json,MPHD\443-275001_1\Chars,80,368,94,377,174,745,7,7,14
444,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\444-204000_1\444-204000_1.png,MPHD\444-204000_1\444-T1.png,MPHD\444-204000_1\444-T2-1.png,MPHD\444-204000_1\444-204000_1.json,MPHD\444-204000_1\Chars,80,368,60,250,140,618,4,3,7
445,23,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\445-235001_1\445-235001_1.png,MPHD\445-235001_1\445-T1.png,MPHD\445-235001_1\445-T2-1.png,MPHD\445-235001_1\445-235001_1.json,MPHD\445-235001_1\Chars,80,368,69,289,149,657,5,3,8
446,25,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\446-255001_1\446-255001_1.png,MPHD\446-255001_1\446-T1.png,MPHD\446-255001_1\446-T2-1.png,MPHD\446-255001_1\446-255001_1.json,MPHD\446-255001_1\Chars,80,368,92,367,172,735,5,5,10
447,27,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\447-275000_2\447-275000_2.png,MPHD\447-275000_2\447-T1.png,MPHD\447-275000_2\447-T2-2.png,MPHD\447-275000_2\447-275000_2.json,MPHD\447-275000_2\Chars,80,368,68,285,148,653,6,4,10
448,25,5,Postgraduate,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\448-255000_2\448-255000_2.png,MPHD\448-255000_2\448-T1.png,MPHD\448-255000_2\448-T2-2.png,MPHD\448-255000_2\448-255000_2.json,MPHD\448-255000_2\Chars,80,368,69,273,149,641,5,4,9
449,26,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\449-265001_2\449-265001_2.png,MPHD\449-265001_2\449-T1.png,MPHD\449-265001_2\449-T2-2.png,MPHD\449-265001_2\449-265001_2.json,MPHD\449-265001_2\Chars,80,368,54,216,134,584,5,3,8
